# Adobe-Japan1 IVSes
3402 E0100; Adobe-Japan1;CID+2454
6F2D E0100; Adobe-Japan1;CID+24256
6F2F E0100; Adobe-Japan1;CID+24260
6F30 E0100; Adobe-Japan1;CID+24262
6F31 E0100; Adobe-Japan1;CID+24264
6F32 E0100; Adobe-Japan1;CID+24266
6F33 E0100; Adobe-Japan1;CID+24268
6F35 E0100; Adobe-Japan1;CID+24271
6F36 E0100; Adobe-Japan1;CID+24273
6F38 E0100; Adobe-Japan1;CID+24276
6F3B E0100; Adobe-Japan1;CID+24280
6F3C E0100; Adobe-Japan1;CID+24283
6F3E E0100; Adobe-Japan1;CID+24286
6F3E E0101; Adobe-Japan1;CID+62494
6F3F E0100; Adobe-Japan1;CID+24288
6F41 E0100; Adobe-Japan1;CID+24292
6F45 E0100; Adobe-Japan1;CID+24300
6F4F E0100; Adobe-Japan1;CID+24311
6F51 E0100; Adobe-Japan1;CID+24314
6F51 E0101; Adobe-Japan1;CID+62495
6F52 E0100; Adobe-Japan1;CID+24316
6F53 E0100; Adobe-Japan1;CID+24319
6F54 E0100; Adobe-Japan1;CID+24321
6F54 E0101; Adobe-Japan1;CID+62496
6F57 E0100; Adobe-Japan1;CID+24328
6F58 E0100; Adobe-Japan1;CID+24331
6F59 E0100; Adobe-Japan1;CID+24333
6F5A E0100; Adobe-Japan1;CID+24335
6F5B E0100; Adobe-Japan1;CID+24337
6F5B E0101; Adobe-Japan1;CID+62497
6F5B E0102; Adobe-Japan1;CID+62498
6F5C E0100; Adobe-Japan1;CID+24341
6F5D E0100; Adobe-Japan1;CID+24343
6F5E E0100; Adobe-Japan1;CID+24346
6F5F E0100; Adobe-Japan1;CID+24347
6F60 E0100; Adobe-Japan1;CID+24349
6F61 E0100; Adobe-Japan1;CID+24352
6F62 E0100; Adobe-Japan1;CID+24354
6F64 E0100; Adobe-Japan1;CID+24358
6F64 E0101; Adobe-Japan1;CID+62499
6F66 E0100; Adobe-Japan1;CID+24360
6F68 E0100; Adobe-Japan1;CID+24363
6F6C E0100; Adobe-Japan1;CID+24368
6F6D E0100; Adobe-Japan1;CID+24369
6F6E E0100; Adobe-Japan1;CID+61852
6F6E E0101; Adobe-Japan1;CID+24370
6F6F E0100; Adobe-Japan1;CID+24371
6F70 E0100; Adobe-Japan1;CID+24373
6F74 E0100; Adobe-Japan1;CID+24379
6F74 E0101; Adobe-Japan1;CID+62500
6F78 E0100; Adobe-Japan1;CID+24384
6F7A E0100; Adobe-Japan1;CID+24388
6F7C E0100; Adobe-Japan1;CID+24391
6F7D E0100; Adobe-Japan1;CID+24393
6F7E E0100; Adobe-Japan1;CID+24394
6F80 E0100; Adobe-Japan1;CID+24399
6F81 E0100; Adobe-Japan1;CID+24401
6F82 E0100; Adobe-Japan1;CID+24402
6F83 E0100; Adobe-Japan1;CID+24405
6F84 E0100; Adobe-Japan1;CID+24406
6F86 E0100; Adobe-Japan1;CID+24409
6F87 E0100; Adobe-Japan1;CID+24410
6F88 E0100; Adobe-Japan1;CID+24412
6F8B E0100; Adobe-Japan1;CID+24419
6F8C E0100; Adobe-Japan1;CID+24421
6F8D E0100; Adobe-Japan1;CID+24423
6F8E E0100; Adobe-Japan1;CID+24425
6F90 E0100; Adobe-Japan1;CID+24428
6F91 E0100; Adobe-Japan1;CID+24431
6F92 E0100; Adobe-Japan1;CID+24432
6F93 E0100; Adobe-Japan1;CID+24433
6F94 E0100; Adobe-Japan1;CID+24436
6F96 E0100; Adobe-Japan1;CID+24441
6F97 E0100; Adobe-Japan1;CID+24443
6F98 E0100; Adobe-Japan1;CID+24444
6F98 E0101; Adobe-Japan1;CID+62501
6F9A E0100; Adobe-Japan1;CID+24446
6F9D E0100; Adobe-Japan1;CID+24450
6F9F E0100; Adobe-Japan1;CID+24454
6FA0 E0100; Adobe-Japan1;CID+24456
6FA1 E0100; Adobe-Japan1;CID+24459
6FA3 E0100; Adobe-Japan1;CID+24462
6FA4 E0100; Adobe-Japan1;CID+24464
6FA5 E0100; Adobe-Japan1;CID+24466
6FA6 E0100; Adobe-Japan1;CID+24468
6FA7 E0100; Adobe-Japan1;CID+24469
6FA8 E0100; Adobe-Japan1;CID+24471
6FAA E0100; Adobe-Japan1;CID+24474
6FAE E0100; Adobe-Japan1;CID+24481
6FAF E0100; Adobe-Japan1;CID+24484
6FB0 E0100; Adobe-Japan1;CID+24487
6FB1 E0100; Adobe-Japan1;CID+24489
6FB3 E0100; Adobe-Japan1;CID+24493
6FB5 E0100; Adobe-Japan1;CID+24498
6FB6 E0100; Adobe-Japan1;CID+24501
6FB7 E0100; Adobe-Japan1;CID+24503
6FB9 E0100; Adobe-Japan1;CID+24507
6FBC E0100; Adobe-Japan1;CID+24513
6FBE E0100; Adobe-Japan1;CID+24517
6FC0 E0100; Adobe-Japan1;CID+24522
6FC1 E0100; Adobe-Japan1;CID+24524
6FC2 E0100; Adobe-Japan1;CID+24525
6FC3 E0100; Adobe-Japan1;CID+24527
6FC5 E0100; Adobe-Japan1;CID+24532
6FC6 E0100; Adobe-Japan1;CID+24534
6FC7 E0100; Adobe-Japan1;CID+24535
6FC8 E0100; Adobe-Japan1;CID+24536
6FC9 E0100; Adobe-Japan1;CID+24539
6FCA E0100; Adobe-Japan1;CID+24541
6FD4 E0100; Adobe-Japan1;CID+24554
6FD5 E0100; Adobe-Japan1;CID+24555
6FD8 E0100; Adobe-Japan1;CID+24559
6FDA E0100; Adobe-Japan1;CID+24563
6FDB E0100; Adobe-Japan1;CID+24565
6FDE E0100; Adobe-Japan1;CID+24570
6FDF E0100; Adobe-Japan1;CID+24571
6FE0 E0100; Adobe-Japan1;CID+24574
6FE1 E0100; Adobe-Japan1;CID+24576
6FE4 E0100; Adobe-Japan1;CID+24581
6FE8 E0100; Adobe-Japan1;CID+24586
6FE9 E0100; Adobe-Japan1;CID+24589
6FEB E0100; Adobe-Japan1;CID+24593
6FEC E0100; Adobe-Japan1;CID+24595
6FEE E0100; Adobe-Japan1;CID+24599
6FEF E0100; Adobe-Japan1;CID+24601
6FEF E0101; Adobe-Japan1;CID+62502
6FF0 E0100; Adobe-Japan1;CID+24604
6FF1 E0100; Adobe-Japan1;CID+24606
6FF3 E0100; Adobe-Japan1;CID+24609
6FF5 E0100; Adobe-Japan1;CID+24613
6FF6 E0100; Adobe-Japan1;CID+24615
6FF9 E0100; Adobe-Japan1;CID+24621
6FF9 E0101; Adobe-Japan1;CID+62503
6FFA E0100; Adobe-Japan1;CID+24622
6FFC E0100; Adobe-Japan1;CID+24624
6FFD E0100; Adobe-Japan1;CID+24627
6FFE E0100; Adobe-Japan1;CID+24628
7000 E0100; Adobe-Japan1;CID+24631
7001 E0100; Adobe-Japan1;CID+24633
7005 E0100; Adobe-Japan1;CID+24640
7006 E0100; Adobe-Japan1;CID+24642
7007 E0100; Adobe-Japan1;CID+24644
7009 E0100; Adobe-Japan1;CID+24649
700A E0100; Adobe-Japan1;CID+24651
700B E0100; Adobe-Japan1;CID+24654
700D E0100; Adobe-Japan1;CID+24659
700F E0100; Adobe-Japan1;CID+24663
7011 E0100; Adobe-Japan1;CID+24666
7015 E0100; Adobe-Japan1;CID+61970
7015 E0101; Adobe-Japan1;CID+24671
7017 E0100; Adobe-Japan1;CID+24675
7018 E0100; Adobe-Japan1;CID+24679
701A E0100; Adobe-Japan1;CID+24684
701B E0100; Adobe-Japan1;CID+24687
701B E0101; Adobe-Japan1;CID+62504
701D E0100; Adobe-Japan1;CID+24694
701E E0100; Adobe-Japan1;CID+61971
701E E0101; Adobe-Japan1;CID+24696
701F E0100; Adobe-Japan1;CID+24698
7020 E0100; Adobe-Japan1;CID+24701
7023 E0100; Adobe-Japan1;CID+24709
7026 E0100; Adobe-Japan1;CID+61972
7026 E0101; Adobe-Japan1;CID+24714
7027 E0100; Adobe-Japan1;CID+24715
7027 E0101; Adobe-Japan1;CID+62505
7028 E0100; Adobe-Japan1;CID+24718
702C E0100; Adobe-Japan1;CID+24725
702F E0100; Adobe-Japan1;CID+24728
7030 E0100; Adobe-Japan1;CID+24731
7032 E0100; Adobe-Japan1;CID+24734
7034 E0100; Adobe-Japan1;CID+24738
7037 E0100; Adobe-Japan1;CID+24745
7039 E0100; Adobe-Japan1;CID+24749
703A E0100; Adobe-Japan1;CID+24751
703C E0100; Adobe-Japan1;CID+24755
703E E0100; Adobe-Japan1;CID+24758
7043 E0100; Adobe-Japan1;CID+24766
7044 E0100; Adobe-Japan1;CID+24768
7047 E0100; Adobe-Japan1;CID+24774
7048 E0100; Adobe-Japan1;CID+24775
7049 E0100; Adobe-Japan1;CID+24777
704A E0100; Adobe-Japan1;CID+24779
704A E0101; Adobe-Japan1;CID+62506
704B E0100; Adobe-Japan1;CID+24783
704C E0100; Adobe-Japan1;CID+24785
704E E0100; Adobe-Japan1;CID+24789
7051 E0100; Adobe-Japan1;CID+24794
7054 E0100; Adobe-Japan1;CID+24801
7055 E0100; Adobe-Japan1;CID+24803
7058 E0100; Adobe-Japan1;CID+61973
7058 E0101; Adobe-Japan1;CID+24810
705D E0100; Adobe-Japan1;CID+24817
705E E0100; Adobe-Japan1;CID+24819
7063 E0100; Adobe-Japan1;CID+24827
7064 E0100; Adobe-Japan1;CID+24829
7065 E0100; Adobe-Japan1;CID+24832
7069 E0100; Adobe-Japan1;CID+24838
706B E0100; Adobe-Japan1;CID+24842
706C E0100; Adobe-Japan1;CID+24845
706E E0100; Adobe-Japan1;CID+24847
706F E0100; Adobe-Japan1;CID+24850
7070 E0100; Adobe-Japan1;CID+24852
7070 E0101; Adobe-Japan1;CID+62507
7075 E0100; Adobe-Japan1;CID+24859
7076 E0100; Adobe-Japan1;CID+24862
7078 E0100; Adobe-Japan1;CID+61974
7078 E0101; Adobe-Japan1;CID+24866
707C E0100; Adobe-Japan1;CID+61975
707C E0101; Adobe-Japan1;CID+24874
707D E0100; Adobe-Japan1;CID+24877
707E E0100; Adobe-Japan1;CID+24879
7081 E0100; Adobe-Japan1;CID+24885
7085 E0100; Adobe-Japan1;CID+24896
7086 E0100; Adobe-Japan1;CID+24899
7089 E0100; Adobe-Japan1;CID+24904
708A E0100; Adobe-Japan1;CID+24907
708E E0100; Adobe-Japan1;CID+24913
7092 E0100; Adobe-Japan1;CID+24921
7094 E0100; Adobe-Japan1;CID+24926
7095 E0100; Adobe-Japan1;CID+24928
7096 E0100; Adobe-Japan1;CID+24931
7097 E0100; Adobe-Japan1;CID+24934
7098 E0100; Adobe-Japan1;CID+24936
7099 E0100; Adobe-Japan1;CID+24939
709B E0100; Adobe-Japan1;CID+24945
709F E0100; Adobe-Japan1;CID+24950
70A4 E0100; Adobe-Japan1;CID+24958
70AB E0100; Adobe-Japan1;CID+24970
70AC E0100; Adobe-Japan1;CID+24973
70AD E0100; Adobe-Japan1;CID+24976
70AD E0101; Adobe-Japan1;CID+61853
70AE E0100; Adobe-Japan1;CID+24979
70AF E0100; Adobe-Japan1;CID+24981
70B0 E0100; Adobe-Japan1;CID+24983
70B1 E0100; Adobe-Japan1;CID+24984
70B3 E0100; Adobe-Japan1;CID+24988
70B4 E0100; Adobe-Japan1;CID+24991
70B7 E0100; Adobe-Japan1;CID+24996
70B8 E0100; Adobe-Japan1;CID+24999
70B9 E0100; Adobe-Japan1;CID+25001
70BA E0100; Adobe-Japan1;CID+25002
70BB E0100; Adobe-Japan1;CID+25003
70C8 E0100; Adobe-Japan1;CID+25023
70CA E0100; Adobe-Japan1;CID+25026
70CB E0100; Adobe-Japan1;CID+25029
70CF E0100; Adobe-Japan1;CID+25036
70D1 E0100; Adobe-Japan1;CID+25039
70D3 E0100; Adobe-Japan1;CID+25042
70D4 E0100; Adobe-Japan1;CID+25044
70D5 E0100; Adobe-Japan1;CID+25046
70D6 E0100; Adobe-Japan1;CID+25048
70D8 E0100; Adobe-Japan1;CID+25052
70D9 E0100; Adobe-Japan1;CID+25054
70DC E0100; Adobe-Japan1;CID+25060
70DD E0100; Adobe-Japan1;CID+25062
70DF E0100; Adobe-Japan1;CID+25066
70E4 E0100; Adobe-Japan1;CID+25077
70EC E0100; Adobe-Japan1;CID+25087
70F1 E0100; Adobe-Japan1;CID+25094
70F9 E0100; Adobe-Japan1;CID+25108
70FA E0100; Adobe-Japan1;CID+25110
70FD E0100; Adobe-Japan1;CID+25117
7103 E0100; Adobe-Japan1;CID+25129
7104 E0100; Adobe-Japan1;CID+25130
7105 E0100; Adobe-Japan1;CID+25131
7106 E0100; Adobe-Japan1;CID+25134
7107 E0100; Adobe-Japan1;CID+25137
7108 E0100; Adobe-Japan1;CID+25139
7109 E0100; Adobe-Japan1;CID+25141
710B E0100; Adobe-Japan1;CID+25145
710C E0100; Adobe-Japan1;CID+25147
710F E0100; Adobe-Japan1;CID+25154
7114 E0100; Adobe-Japan1;CID+25162
7119 E0100; Adobe-Japan1;CID+25168
711A E0100; Adobe-Japan1;CID+25171
711C E0100; Adobe-Japan1;CID+25176
711E E0100; Adobe-Japan1;CID+25181
7120 E0100; Adobe-Japan1;CID+25185
7121 E0100; Adobe-Japan1;CID+25188
7126 E0100; Adobe-Japan1;CID+25198
712B E0100; Adobe-Japan1;CID+25206
712D E0100; Adobe-Japan1;CID+25210
712E E0100; Adobe-Japan1;CID+25211
712F E0100; Adobe-Japan1;CID+25214
7130 E0100; Adobe-Japan1;CID+25216
7131 E0100; Adobe-Japan1;CID+25219
7136 E0100; Adobe-Japan1;CID+25230
7138 E0100; Adobe-Japan1;CID+25235
713C E0100; Adobe-Japan1;CID+25240
7141 E0100; Adobe-Japan1;CID+25247
7145 E0100; Adobe-Japan1;CID+25254
7146 E0100; Adobe-Japan1;CID+25257
7147 E0100; Adobe-Japan1;CID+25259
7149 E0100; Adobe-Japan1;CID+25262
7149 E0101; Adobe-Japan1;CID+61976
714A E0100; Adobe-Japan1;CID+25264
714B E0100; Adobe-Japan1;CID+25267
714C E0100; Adobe-Japan1;CID+25269
714E E0100; Adobe-Japan1;CID+61977
714E E0101; Adobe-Japan1;CID+25272
7150 E0100; Adobe-Japan1;CID+25276
7151 E0100; Adobe-Japan1;CID+25278
7152 E0100; Adobe-Japan1;CID+61978
7152 E0101; Adobe-Japan1;CID+25281
7153 E0100; Adobe-Japan1;CID+25284
7155 E0100; Adobe-Japan1;CID+25287
7156 E0100; Adobe-Japan1;CID+25288
7157 E0100; Adobe-Japan1;CID+25291
7159 E0100; Adobe-Japan1;CID+25294
7159 E0101; Adobe-Japan1;CID+62508
715A E0100; Adobe-Japan1;CID+25296
715C E0100; Adobe-Japan1;CID+25300
715E E0100; Adobe-Japan1;CID+25305
7160 E0100; Adobe-Japan1;CID+25310
7162 E0100; Adobe-Japan1;CID+25316
7162 E0101; Adobe-Japan1;CID+62509
7164 E0100; Adobe-Japan1;CID+25321
7165 E0100; Adobe-Japan1;CID+25324
7166 E0100; Adobe-Japan1;CID+25327
7167 E0100; Adobe-Japan1;CID+25328
7168 E0100; Adobe-Japan1;CID+25329
7169 E0100; Adobe-Japan1;CID+25332
716C E0100; Adobe-Japan1;CID+25338
716E E0100; Adobe-Japan1;CID+58944
716E E0101; Adobe-Japan1;CID+25341
7179 E0100; Adobe-Japan1;CID+25361
717D E0100; Adobe-Japan1;CID+61979
717D E0101; Adobe-Japan1;CID+62510
717D E0102; Adobe-Japan1;CID+25367
7180 E0100; Adobe-Japan1;CID+25374
7184 E0100; Adobe-Japan1;CID+25381
7185 E0100; Adobe-Japan1;CID+25383
7187 E0100; Adobe-Japan1;CID+25387
7188 E0100; Adobe-Japan1;CID+25390
718A E0100; Adobe-Japan1;CID+25394
718C E0100; Adobe-Japan1;CID+25399
718F E0100; Adobe-Japan1;CID+25405
7192 E0100; Adobe-Japan1;CID+25410
7194 E0100; Adobe-Japan1;CID+25413
7194 E0101; Adobe-Japan1;CID+62511
7195 E0100; Adobe-Japan1;CID+25416
7196 E0100; Adobe-Japan1;CID+25417
7199 E0100; Adobe-Japan1;CID+25424
719A E0100; Adobe-Japan1;CID+25426
719B E0100; Adobe-Japan1;CID+25429
719F E0100; Adobe-Japan1;CID+25440
71A0 E0100; Adobe-Japan1;CID+25442
71A2 E0100; Adobe-Japan1;CID+25448
71A8 E0100; Adobe-Japan1;CID+25461
71AC E0100; Adobe-Japan1;CID+25470
71AE E0100; Adobe-Japan1;CID+25475
71AF E0100; Adobe-Japan1;CID+25477
71B0 E0100; Adobe-Japan1;CID+25479
71B1 E0100; Adobe-Japan1;CID+25482
71B2 E0100; Adobe-Japan1;CID+25485
71B3 E0100; Adobe-Japan1;CID+25487
71B3 E0101; Adobe-Japan1;CID+62512
71B9 E0100; Adobe-Japan1;CID+25499
71BA E0100; Adobe-Japan1;CID+25500
71BE E0100; Adobe-Japan1;CID+25507
71BF E0100; Adobe-Japan1;CID+25510
71C0 E0100; Adobe-Japan1;CID+25514
71C1 E0100; Adobe-Japan1;CID+25516
71C3 E0100; Adobe-Japan1;CID+25521
71C4 E0100; Adobe-Japan1;CID+25525
71C8 E0100; Adobe-Japan1;CID+25534
71C9 E0100; Adobe-Japan1;CID+25537
71CB E0100; Adobe-Japan1;CID+25543
71CC E0100; Adobe-Japan1;CID+25546
71CE E0100; Adobe-Japan1;CID+25548
71D0 E0100; Adobe-Japan1;CID+25552
71D0 E0101; Adobe-Japan1;CID+62513
71D2 E0100; Adobe-Japan1;CID+25558
71D3 E0100; Adobe-Japan1;CID+25560
71D4 E0100; Adobe-Japan1;CID+25562
71D5 E0100; Adobe-Japan1;CID+25564
71D6 E0100; Adobe-Japan1;CID+25566
71D7 E0100; Adobe-Japan1;CID+25569
71D9 E0100; Adobe-Japan1;CID+25572
71DA E0100; Adobe-Japan1;CID+25574
71DC E0100; Adobe-Japan1;CID+25578
71DF E0100; Adobe-Japan1;CID+25583
71E0 E0100; Adobe-Japan1;CID+25586
71E5 E0100; Adobe-Japan1;CID+25596
71E6 E0100; Adobe-Japan1;CID+25599
71E7 E0100; Adobe-Japan1;CID+25603
71EC E0100; Adobe-Japan1;CID+25611
71ED E0100; Adobe-Japan1;CID+25614
71EE E0100; Adobe-Japan1;CID+25616
71F4 E0100; Adobe-Japan1;CID+25628
71F5 E0100; Adobe-Japan1;CID+25632
71F8 E0100; Adobe-Japan1;CID+25638
71F9 E0100; Adobe-Japan1;CID+25640
71FB E0100; Adobe-Japan1;CID+25643
71FC E0100; Adobe-Japan1;CID+25645
71FE E0100; Adobe-Japan1;CID+25649
71FF E0100; Adobe-Japan1;CID+25650
71FF E0101; Adobe-Japan1;CID+62514
7200 E0100; Adobe-Japan1;CID+25653
7206 E0100; Adobe-Japan1;CID+25663
7207 E0100; Adobe-Japan1;CID+25666
7208 E0100; Adobe-Japan1;CID+25670
7209 E0100; Adobe-Japan1;CID+25671
720D E0100; Adobe-Japan1;CID+25681
7210 E0100; Adobe-Japan1;CID+25688
7213 E0100; Adobe-Japan1;CID+25692
7215 E0100; Adobe-Japan1;CID+25698
7217 E0100; Adobe-Japan1;CID+25703
721A E0100; Adobe-Japan1;CID+25708
721B E0100; Adobe-Japan1;CID+25711
721D E0100; Adobe-Japan1;CID+25715
721F E0100; Adobe-Japan1;CID+25719
7224 E0100; Adobe-Japan1;CID+25729
7228 E0100; Adobe-Japan1;CID+61854
7228 E0101; Adobe-Japan1;CID+25738
722A E0100; Adobe-Japan1;CID+25743
722B E0100; Adobe-Japan1;CID+25746
722B E0101; Adobe-Japan1;CID+58945
722C E0100; Adobe-Japan1;CID+25747
722D E0100; Adobe-Japan1;CID+25750
722F E0100; Adobe-Japan1;CID+25753
7230 E0100; Adobe-Japan1;CID+25755
7232 E0100; Adobe-Japan1;CID+25758
7234 E0100; Adobe-Japan1;CID+25761
7235 E0100; Adobe-Japan1;CID+61855
7235 E0101; Adobe-Japan1;CID+25762
7235 E0102; Adobe-Japan1;CID+62515
7236 E0100; Adobe-Japan1;CID+25764
7236 E0101; Adobe-Japan1;CID+62516
7238 E0100; Adobe-Japan1;CID+25767
7239 E0100; Adobe-Japan1;CID+25769
723A E0100; Adobe-Japan1;CID+61980
723A E0101; Adobe-Japan1;CID+25771
723B E0100; Adobe-Japan1;CID+25773
723B E0101; Adobe-Japan1;CID+62517
723C E0100; Adobe-Japan1;CID+25774
723D E0100; Adobe-Japan1;CID+25775
723E E0100; Adobe-Japan1;CID+25776
723E E0101; Adobe-Japan1;CID+62518
723F E0100; Adobe-Japan1;CID+25777
7240 E0100; Adobe-Japan1;CID+25779
7241 E0100; Adobe-Japan1;CID+25780
7242 E0100; Adobe-Japan1;CID+25781
7243 E0100; Adobe-Japan1;CID+25782
7245 E0100; Adobe-Japan1;CID+25785
7246 E0100; Adobe-Japan1;CID+25787
7247 E0100; Adobe-Japan1;CID+25788
7248 E0100; Adobe-Japan1;CID+25790
724B E0100; Adobe-Japan1;CID+25797
724C E0100; Adobe-Japan1;CID+61981
724C E0101; Adobe-Japan1;CID+25799
724E E0100; Adobe-Japan1;CID+25802
724F E0100; Adobe-Japan1;CID+25803
7250 E0100; Adobe-Japan1;CID+25807
7252 E0100; Adobe-Japan1;CID+25811
7253 E0100; Adobe-Japan1;CID+25814
7255 E0100; Adobe-Japan1;CID+25818
7256 E0100; Adobe-Japan1;CID+25820
7257 E0100; Adobe-Japan1;CID+25824
7258 E0100; Adobe-Japan1;CID+25827
7259 E0100; Adobe-Japan1;CID+61982
7259 E0101; Adobe-Japan1;CID+25831
725A E0100; Adobe-Japan1;CID+25835
725B E0100; Adobe-Japan1;CID+25839
725C E0100; Adobe-Japan1;CID+25840
725D E0100; Adobe-Japan1;CID+25841
725E E0100; Adobe-Japan1;CID+25843
725F E0100; Adobe-Japan1;CID+25844
7260 E0100; Adobe-Japan1;CID+25846
7261 E0100; Adobe-Japan1;CID+25848
7262 E0100; Adobe-Japan1;CID+25849
7263 E0100; Adobe-Japan1;CID+25851
7267 E0100; Adobe-Japan1;CID+25856
7268 E0100; Adobe-Japan1;CID+25857
7269 E0100; Adobe-Japan1;CID+25859
726B E0100; Adobe-Japan1;CID+25861
726E E0100; Adobe-Japan1;CID+25864
726F E0100; Adobe-Japan1;CID+25865
7271 E0100; Adobe-Japan1;CID+25867
7272 E0100; Adobe-Japan1;CID+25868
7274 E0100; Adobe-Japan1;CID+25870
7277 E0100; Adobe-Japan1;CID+25875
7278 E0100; Adobe-Japan1;CID+25878
7279 E0100; Adobe-Japan1;CID+25880
727B E0100; Adobe-Japan1;CID+25884
727C E0100; Adobe-Japan1;CID+25887
727D E0100; Adobe-Japan1;CID+25888
727E E0100; Adobe-Japan1;CID+25890
727F E0100; Adobe-Japan1;CID+25892
7280 E0100; Adobe-Japan1;CID+25895
7281 E0100; Adobe-Japan1;CID+25897
7282 E0100; Adobe-Japan1;CID+25898
7284 E0100; Adobe-Japan1;CID+25900
7287 E0100; Adobe-Japan1;CID+25904
7289 E0100; Adobe-Japan1;CID+25906
728D E0100; Adobe-Japan1;CID+25911
728E E0100; Adobe-Japan1;CID+25913
7292 E0100; Adobe-Japan1;CID+25918
7293 E0100; Adobe-Japan1;CID+25920
7296 E0100; Adobe-Japan1;CID+25924
729B E0100; Adobe-Japan1;CID+25935
72A0 E0100; Adobe-Japan1;CID+25942
72A2 E0100; Adobe-Japan1;CID+25944
72A7 E0100; Adobe-Japan1;CID+25956
72A8 E0100; Adobe-Japan1;CID+25958
72AC E0100; Adobe-Japan1;CID+25965
72AD E0100; Adobe-Japan1;CID+25966
72AE E0100; Adobe-Japan1;CID+25967
72AF E0100; Adobe-Japan1;CID+25969
72B0 E0100; Adobe-Japan1;CID+25970
72B1 E0100; Adobe-Japan1;CID+25971
72B2 E0100; Adobe-Japan1;CID+25972
72B4 E0100; Adobe-Japan1;CID+25974
72B6 E0100; Adobe-Japan1;CID+25976
72B9 E0100; Adobe-Japan1;CID+25979
72BE E0100; Adobe-Japan1;CID+25986
72C0 E0100; Adobe-Japan1;CID+25988
72C1 E0100; Adobe-Japan1;CID+25989
72C2 E0100; Adobe-Japan1;CID+25991
72C3 E0100; Adobe-Japan1;CID+25992
72C4 E0100; Adobe-Japan1;CID+25994
72C6 E0100; Adobe-Japan1;CID+25999
72C7 E0100; Adobe-Japan1;CID+26000
72C9 E0100; Adobe-Japan1;CID+26002
72CC E0100; Adobe-Japan1;CID+26008
72CE E0100; Adobe-Japan1;CID+26010
72D0 E0100; Adobe-Japan1;CID+26012
72D2 E0100; Adobe-Japan1;CID+26017
72D5 E0100; Adobe-Japan1;CID+26022
72D6 E0100; Adobe-Japan1;CID+26024
72D7 E0100; Adobe-Japan1;CID+26027
72D8 E0100; Adobe-Japan1;CID+26028
72D9 E0100; Adobe-Japan1;CID+26030
72DB E0100; Adobe-Japan1;CID+26032
72DF E0100; Adobe-Japan1;CID+26036
72E0 E0100; Adobe-Japan1;CID+26037
72E1 E0100; Adobe-Japan1;CID+61983
72E1 E0101; Adobe-Japan1;CID+26039
72E2 E0100; Adobe-Japan1;CID+26041
72E5 E0100; Adobe-Japan1;CID+26044
72E9 E0100; Adobe-Japan1;CID+26048
72EC E0100; Adobe-Japan1;CID+26053
72ED E0100; Adobe-Japan1;CID+26054
72F3 E0100; Adobe-Japan1;CID+26060
72F4 E0100; Adobe-Japan1;CID+26062
72F7 E0100; Adobe-Japan1;CID+26067
72F8 E0100; Adobe-Japan1;CID+26069
72F9 E0100; Adobe-Japan1;CID+26070
72FA E0100; Adobe-Japan1;CID+26071
72FB E0100; Adobe-Japan1;CID+26073
72FC E0100; Adobe-Japan1;CID+26077
72FD E0100; Adobe-Japan1;CID+26079
72FE E0100; Adobe-Japan1;CID+26080
7302 E0100; Adobe-Japan1;CID+26087
7304 E0100; Adobe-Japan1;CID+26089
7305 E0100; Adobe-Japan1;CID+26091
7307 E0100; Adobe-Japan1;CID+26094
730A E0100; Adobe-Japan1;CID+26099
730B E0100; Adobe-Japan1;CID+26101
730D E0100; Adobe-Japan1;CID+26104
7312 E0100; Adobe-Japan1;CID+26112
7313 E0100; Adobe-Japan1;CID+26115
7316 E0100; Adobe-Japan1;CID+26118
7317 E0100; Adobe-Japan1;CID+26120
7318 E0100; Adobe-Japan1;CID+26121
7319 E0100; Adobe-Japan1;CID+26122
731B E0100; Adobe-Japan1;CID+26125
731C E0100; Adobe-Japan1;CID+26127
731C E0101; Adobe-Japan1;CID+62519
731D E0100; Adobe-Japan1;CID+26130
731E E0100; Adobe-Japan1;CID+26132
731F E0100; Adobe-Japan1;CID+26134
7322 E0100; Adobe-Japan1;CID+26137
7324 E0100; Adobe-Japan1;CID+26143
7325 E0100; Adobe-Japan1;CID+26145
7327 E0100; Adobe-Japan1;CID+26149
7328 E0100; Adobe-Japan1;CID+26151
7329 E0100; Adobe-Japan1;CID+26153
732A E0100; Adobe-Japan1;CID+58889
732A E0101; Adobe-Japan1;CID+26154
732B E0100; Adobe-Japan1;CID+26155
732C E0100; Adobe-Japan1;CID+26157
732E E0100; Adobe-Japan1;CID+26159
732F E0100; Adobe-Japan1;CID+26161
7331 E0100; Adobe-Japan1;CID+26164
7332 E0100; Adobe-Japan1;CID+26166
7333 E0100; Adobe-Japan1;CID+26170
7334 E0100; Adobe-Japan1;CID+26171
7335 E0100; Adobe-Japan1;CID+26173
7336 E0100; Adobe-Japan1;CID+26176
7336 E0101; Adobe-Japan1;CID+62520
7336 E0102; Adobe-Japan1;CID+62521
7337 E0100; Adobe-Japan1;CID+61984
7337 E0101; Adobe-Japan1;CID+62522
7337 E0102; Adobe-Japan1;CID+26178
7339 E0100; Adobe-Japan1;CID+26182
733A E0100; Adobe-Japan1;CID+26184
733B E0100; Adobe-Japan1;CID+26188
733D E0100; Adobe-Japan1;CID+26192
733E E0100; Adobe-Japan1;CID+26194
733F E0100; Adobe-Japan1;CID+26197
7343 E0100; Adobe-Japan1;CID+26204
